date,revenue
2022-06-09,1481.5313121069996
2022-06-10,1515.1063468434209
2022-06-11,1468.9689425490199
2022-06-12,1405.0406822372936
2022-06-13,1333.919892240697
2022-06-14,1421.7838322803675
2022-06-15,1414.1991347159283
2022-06-16,1483.5672502730215
2022-06-17,1570.436568144205
2022-06-18,1416.106270415452
2022-06-19,1426.0962113542496
2022-06-20,1358.1348679681332
2022-06-21,1365.4447272572877
2022-06-22,1530.913805357458
2022-06-23,1499.0727759820616
2022-06-24,1653.0076997443891
2022-06-25,1485.116801450355
2022-06-26,1346.2608038397402
2022-06-27,1360.0031878315615
2022-06-28,1322.5045917372634
2022-06-29,1417.4122076093288
2022-06-30,1553.5348132475779
2022-07-01,1581.2718956506894
2022-07-02,1468.7799888990387
2022-07-03,1462.9818833405632
2022-07-04,1417.882596682875
2022-07-05,1451.6319395813578
2022-07-06,1484.9706703562879
2022-07-07,1605.3545838510868
2022-07-08,1462.9528698194806
2022-07-09,1487.4930464803306
2022-07-10,1373.7613632720738
2022-07-11,1369.4685018381883
2022-07-12,1354.744390793355
2022-07-13,1453.6921079025128
2022-07-14,1634.791892257003
2022-07-15,1552.0068013971652
2022-07-16,1527.5779897712764
2022-07-17,1408.9981595920353
2022-07-18,1370.7928731796608
2022-07-19,1387.1176857749942
2022-07-20,1487.9162032986555
2022-07-21,1602.448525024158
2022-07-22,1646.362491098351
2022-07-23,1525.869378007226
2022-07-24,1453.5889703900189
2022-07-25,1312.9639833225388
2022-07-26,1385.9230146324153
2022-07-27,1516.0144732441747
2022-07-28,1590.9815801676625
2022-07-29,1578.073277857935
2022-07-30,1558.208071890157
2022-07-31,1452.1499615379316
2022-08-01,1434.0225216947836
2022-08-02,1408.2848096010505
2022-08-03,1454.7150842214414
2022-08-04,1567.9752110934546
2022-08-05,1424.4630724255442
2022-08-06,1536.532660731014
2022-08-07,1248.6909848275138
2022-08-08,1291.3340384115472
2022-08-09,1419.9052818002428
2022-08-10,1499.8764668633307
2022-08-11,1496.5617092398056
2022-08-12,1538.8876891242364
2022-08-13,1589.4154233424697
2022-08-14,1410.4101195096212
2022-08-15,1493.1532244019677
2022-08-16,1400.7208590943749
2022-08-17,1499.901808844052
2022-08-18,1639.0268681717241
2022-08-19,1584.5441470278522
2022-08-20,1474.271174877215
2022-08-21,1432.6252535035321
2022-08-22,1382.7266719723118
2022-08-23,1336.0797691431198
2022-08-24,1470.2083964329568
2022-08-25,1524.5735435469278
2022-08-26,1627.7106790775536
2022-08-27,1529.6189676210197
2022-08-28,1427.47183863087
2022-08-29,1382.6981122506882
2022-08-30,1418.972952673505
2022-08-31,1517.3407099844849
2022-09-01,1515.1975368133292
2022-09-02,1532.9134095871188
2022-09-03,1586.6223346818854
2022-09-04,1424.4947824780138
2022-09-05,1320.6651041519763
2022-09-06,1433.5074872223506
2022-09-07,1513.168490301628
2022-09-08,1492.1473853839616
2022-09-09,1599.9668769913633
2022-09-10,1571.6675285331796
2022-09-11,1467.3309486735657
2022-09-12,1426.6062829698903
2022-09-13,1344.6033968486636
2022-09-14,1510.0520077498127
2022-09-15,1557.0521602732804
2022-09-16,1567.853283281951
2022-09-17,1581.9161543827388
2022-09-18,1526.0753516219556
2022-09-19,1488.2257115118364
2022-09-20,1484.057245328495
2022-09-21,1491.5132909184915
2022-09-22,1593.3191563981184
2022-09-23,1633.833934807396
2022-09-24,1547.9472713767277
2022-09-25,1462.1498354838234
2022-09-26,1443.194865375628
2022-09-27,1418.8527194518947
2022-09-28,1464.0356531813156
2022-09-29,1558.459494955007
2022-09-30,1630.6883101048713
2022-10-01,1545.5380384717541
2022-10-02,1476.1221249316648
2022-10-03,1439.011170891929
2022-10-04,1406.5747786083093
2022-10-05,1541.8124081814867
2022-10-06,1601.6252784197181
2022-10-07,1540.752136872611
2022-10-08,1621.0036134710808
2022-10-09,1437.5743889003938
2022-10-10,1326.252441622558
2022-10-11,1376.5646662738807
2022-10-12,1456.4477419660896
2022-10-13,1588.7918141796808
2022-10-14,1592.3002659408708
2022-10-15,1535.5467755297307
2022-10-16,1497.0967243623654
2022-10-17,1429.500976841453
2022-10-18,1448.1192452854089
2022-10-19,1531.491422866427
2022-10-20,1620.489881646915
2022-10-21,1504.095124129311
2022-10-22,1537.6664612985392
2022-10-23,1360.60112286377
2022-10-24,1417.810205121708
2022-10-25,1435.5852031419759
2022-10-26,1566.776613739474
2022-10-27,1652.5648678828577
2022-10-28,1623.1315436308018
2022-10-29,1534.370320041919
2022-10-30,1497.3696817155426
2022-10-31,1393.111326915603
2022-11-01,1439.2472191810243
2022-11-02,1567.3068158480264
2022-11-03,1568.7945809473363
2022-11-04,1656.7767231803066
2022-11-05,1596.758442346371
2022-11-06,1428.8720352317064
2022-11-07,1471.7019151926868
2022-11-08,1477.7451690217727
2022-11-09,1526.59629436863
2022-11-10,1562.0669753454163
2022-11-11,1577.0324902894035
2022-11-12,1539.5052450666067
2022-11-13,1507.2413492528476
2022-11-14,1378.7259504117471
2022-11-15,1468.1924641841895
2022-11-16,1462.9122235560753
2022-11-17,1593.479719024855
2022-11-18,1628.9751789468828
2022-11-19,1692.1448811647056
2022-11-20,1414.7458433122329
2022-11-21,1503.607937106327
2022-11-22,1457.3089724525587
2022-11-23,1549.0585959007908
2022-11-24,1613.1005439162066
2022-11-25,1649.2291321279447
2022-11-26,1565.7041186936608
2022-11-27,1559.8141351611264
2022-11-28,1410.6836515705845
2022-11-29,1509.9285803621628
2022-11-30,1499.7816439893509
2022-12-01,1607.6705559267375
2022-12-02,1576.8946636036726
2022-12-03,1599.6395599291295
2022-12-04,1562.8679239345718
2022-12-05,1433.139399790776
2022-12-06,1446.9725668180038
2022-12-07,1479.7691518466033
2022-12-08,1602.7185155691852
2022-12-09,1554.3530782321077
2022-12-10,1534.744474575814
2022-12-11,1505.4509283937039
2022-12-12,1506.457868668889
2022-12-13,1600.7773948146657
2022-12-14,1509.6707457464527
2022-12-15,1689.4481560790712
2022-12-16,1649.680415238267
2022-12-17,1576.3259915744386
2022-12-18,1519.2413486745565
2022-12-19,1447.1030329658176
2022-12-20,1469.3366380338005
2022-12-21,1522.083341858662
2022-12-22,1551.2776652568555
2022-12-23,1563.811531092081
2022-12-24,1620.0506180758105
2022-12-25,1487.276621583955
2022-12-26,1417.7027637990093
2022-12-27,1467.7421330893528
2022-12-28,1585.7466126457862
2022-12-29,1633.7013453981237
2022-12-30,1611.6900443861346
